transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026090700000,20260907,340,4,3,751.86,failed,1.02
T2026090700001,20260907,915,4,4,165.83,success,1.34
T2026090700002,20260907,162,2,3,140.75,success,0.52
T2026090700003,20260907,125,4,1,105.23,success,4.25
T2026090700004,20260907,836,2,1,109.27,success,3.67
T2026090700005,20260907,962,3,3,987.41,success,3.56
T2026090700006,20260907,528,4,2,493.06,success,2.29
T2026090700007,20260907,497,1,1,545.31,success,4.04
T2026090700008,20260907,531,3,4,876.64,success,3.24
T2026090700009,20260907,630,4,2,864.7,success,2.85
T2026090700010,20260907,218,3,3,375.51,success,3.78
T2026090700011,20260907,531,4,4,39.81,success,4.91
T2026090700012,20260907,191,1,1,931.47,success,3.36
T2026090700013,20260907,3,3,2,287.92,success,0.81
T2026090700014,20260907,212,2,2,888.01,success,0.75
T2026090700015,20260907,945,1,4,817.48,success,0.61
T2026090700016,20260907,773,1,1,795.25,success,4.9
T2026090700017,20260907,643,2,2,44.8,success,4.44
T2026090700018,20260907,844,2,2,963.0,failed,1.11
T2026090700019,20260907,313,4,1,50.63,success,1.35
T2026090700020,20260907,504,3,3,85.59,success,4.44
T2026090700021,20260907,425,1,3,538.34,success,2.64
T2026090700022,20260907,702,2,1,619.38,success,4.49
T2026090700023,20260907,598,3,1,527.51,success,2.82
T2026090700024,20260907,382,2,3,465.15,success,1.42
T2026090700025,20260907,730,2,4,533.53,success,2.69
T2026090700026,20260907,252,2,2,235.24,success,2.25
T2026090700027,20260907,188,2,4,806.97,success,3.55
T2026090700028,20260907,203,2,2,896.62,success,3.29
T2026090700029,20260907,930,4,4,885.77,success,4.39
T2026090700030,20260907,789,2,1,842.27,success,0.54
T2026090700031,20260907,340,2,3,230.28,success,4.9
T2026090700032,20260907,113,3,4,996.58,success,4.76
T2026090700033,20260907,110,4,1,322.79,success,2.75
T2026090700034,20260907,446,4,4,44.9,success,1.62
T2026090700035,20260907,882,1,3,427.11,success,3.41
T2026090700036,20260907,887,1,3,973.59,success,1.02
T2026090700037,20260907,633,1,4,148.73,success,2.11
T2026090700038,20260907,990,1,3,359.84,failed,2.62
T2026090700039,20260907,289,1,4,685.52,success,4.3
T2026090700040,20260907,919,3,1,777.07,success,1.24
T2026090700041,20260907,76,1,3,564.55,success,4.09
