transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026050800000,20260508,986,1,3,861.86,success,1.04
T2026050800001,20260508,825,4,2,661.0,success,1.98
T2026050800002,20260508,131,2,3,737.95,success,1.55
T2026050800003,20260508,292,2,3,569.67,success,2.28
T2026050800004,20260508,562,3,1,257.32,success,2.34
T2026050800005,20260508,481,3,2,530.19,success,2.41
T2026050800006,20260508,873,3,4,48.21,success,4.98
T2026050800007,20260508,777,3,4,116.21,success,3.27
T2026050800008,20260508,889,1,4,217.43,failed,1.84
T2026050800009,20260508,900,2,3,635.06,success,3.78
T2026050800010,20260508,331,1,3,286.64,success,3.09
T2026050800011,20260508,89,3,1,580.23,success,4.93
T2026050800012,20260508,835,1,1,506.64,success,4.05
T2026050800013,20260508,932,2,3,159.53,success,4.59
T2026050800014,20260508,449,4,3,141.62,failed,0.82
T2026050800015,20260508,363,2,2,967.29,success,4.34
T2026050800016,20260508,943,3,3,954.55,success,4.1
T2026050800017,20260508,379,4,2,965.93,success,4.92
T2026050800018,20260508,606,3,4,777.2,success,2.82
T2026050800019,20260508,983,4,1,211.05,success,3.96
T2026050800020,20260508,748,2,2,397.95,success,2.38
T2026050800021,20260508,355,1,3,317.79,success,3.29
T2026050800022,20260508,857,3,4,175.47,success,3.83
T2026050800023,20260508,334,3,1,193.2,success,2.12
T2026050800024,20260508,97,1,3,494.92,failed,1.73
T2026050800025,20260508,242,2,2,880.28,success,4.2
T2026050800026,20260508,448,2,4,98.56,success,4.26
T2026050800027,20260508,1000,1,4,984.66,success,3.48
T2026050800028,20260508,646,4,1,277.46,failed,1.55
T2026050800029,20260508,366,2,3,165.92,success,4.75
T2026050800030,20260508,686,2,3,274.35,success,1.41
T2026050800031,20260508,503,2,1,518.04,success,0.75
T2026050800032,20260508,467,3,2,283.78,success,3.11
T2026050800033,20260508,375,1,3,195.12,success,3.21
T2026050800034,20260508,123,2,2,741.62,success,2.08
T2026050800035,20260508,509,4,2,80.85,success,2.08
T2026050800036,20260508,636,2,3,479.0,failed,1.97
T2026050800037,20260508,939,4,3,38.83,success,2.43
T2026050800038,20260508,438,2,3,813.77,success,1.85
T2026050800039,20260508,73,4,2,805.73,success,3.99
T2026050800040,20260508,781,1,1,49.29,success,4.99
T2026050800041,20260508,471,2,3,794.96,success,2.83
T2026050800042,20260508,334,3,1,565.7,success,1.19
T2026050800043,20260508,595,4,3,422.2,success,0.58
T2026050800044,20260508,283,2,4,144.06,success,2.31
T2026050800045,20260508,666,3,1,773.19,success,1.13
T2026050800046,20260508,909,1,2,743.01,success,1.14
T2026050800047,20260508,985,4,4,930.1,success,2.97
T2026050800048,20260508,730,3,4,352.21,success,4.24
T2026050800049,20260508,244,4,4,194.34,success,3.6
T2026050800050,20260508,107,3,1,369.39,success,1.71
T2026050800051,20260508,979,1,4,494.8,success,0.6
T2026050800052,20260508,9,1,1,489.36,success,3.78
T2026050800053,20260508,984,3,4,107.04,success,4.69
T2026050800054,20260508,135,2,4,973.28,success,2.75
T2026050800055,20260508,730,1,4,225.1,failed,2.62
T2026050800056,20260508,374,2,2,10.09,success,1.11
T2026050800057,20260508,450,4,2,479.91,success,1.36
T2026050800058,20260508,230,4,3,136.16,success,2.78
T2026050800059,20260508,767,4,3,963.33,success,1.25
T2026050800060,20260508,292,1,3,507.64,success,2.82
T2026050800061,20260508,418,4,1,799.25,success,1.51
T2026050800062,20260508,305,2,1,232.42,success,0.98
T2026050800063,20260508,830,3,1,326.13,success,4.37
T2026050800064,20260508,408,4,4,71.91,success,4.87
T2026050800065,20260508,550,1,1,935.49,success,3.96
T2026050800066,20260508,730,3,4,900.94,success,4.96
T2026050800067,20260508,585,1,2,808.96,success,2.67
T2026050800068,20260508,411,4,3,177.39,success,1.63
T2026050800069,20260508,132,1,4,594.57,success,3.15
T2026050800070,20260508,390,4,3,327.33,success,4.61
T2026050800071,20260508,21,2,1,209.2,success,4.95
