transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026041100000,20260411,727,4,2,884.51,success,3.25
T2026041100001,20260411,962,3,3,582.54,success,0.9
T2026041100002,20260411,272,3,2,913.22,success,3.58
T2026041100003,20260411,386,4,1,598.33,success,1.98
T2026041100004,20260411,929,3,1,133.68,success,0.54
T2026041100005,20260411,169,2,3,931.8,success,1.04
T2026041100006,20260411,413,4,2,476.18,success,3.52
T2026041100007,20260411,204,2,3,841.91,success,3.34
T2026041100008,20260411,376,3,3,375.68,success,4.45
T2026041100009,20260411,982,3,1,163.04,success,4.77
T2026041100010,20260411,376,2,3,612.23,success,4.21
T2026041100011,20260411,49,2,1,126.51,failed,1.98
T2026041100012,20260411,898,3,4,554.01,success,2.65
T2026041100013,20260411,137,3,3,773.26,success,2.29
T2026041100014,20260411,888,3,4,347.65,success,1.77
T2026041100015,20260411,546,2,2,994.95,success,4.38
T2026041100016,20260411,370,4,4,858.19,success,1.6
T2026041100017,20260411,197,1,2,815.94,success,0.8
T2026041100018,20260411,898,4,4,267.92,success,4.73
T2026041100019,20260411,851,3,3,111.38,success,2.66
T2026041100020,20260411,382,4,3,235.53,success,1.99
T2026041100021,20260411,546,4,2,539.83,success,4.63
T2026041100022,20260411,590,1,3,69.15,success,2.32
T2026041100023,20260411,550,4,1,749.73,success,2.33
T2026041100024,20260411,240,3,1,973.22,success,4.92
T2026041100025,20260411,623,3,2,824.71,success,4.13
T2026041100026,20260411,452,4,4,202.53,success,3.52
T2026041100027,20260411,857,1,4,224.38,failed,4.22
T2026041100028,20260411,348,4,4,336.05,success,4.07
T2026041100029,20260411,348,1,4,827.08,success,3.5
T2026041100030,20260411,949,4,2,802.02,success,2.59
T2026041100031,20260411,92,2,3,552.57,success,4.2
T2026041100032,20260411,897,3,1,832.8,success,1.99
T2026041100033,20260411,175,3,4,414.95,success,2.46
T2026041100034,20260411,281,2,3,810.57,success,1.37
T2026041100035,20260411,313,2,1,71.02,success,3.95
T2026041100036,20260411,732,4,1,276.03,success,3.16
T2026041100037,20260411,26,3,2,668.67,success,4.25
T2026041100038,20260411,232,2,1,490.0,success,4.53
T2026041100039,20260411,444,3,1,822.51,success,4.0
T2026041100040,20260411,614,4,3,630.16,success,2.01
T2026041100041,20260411,842,3,3,931.66,success,1.01
T2026041100042,20260411,697,3,1,160.24,success,4.07
T2026041100043,20260411,711,2,1,535.82,success,1.41
T2026041100044,20260411,743,4,1,25.18,success,2.53
T2026041100045,20260411,546,1,2,234.56,failed,3.25
T2026041100046,20260411,20,3,3,891.95,success,2.23
T2026041100047,20260411,757,1,4,344.24,success,2.41
T2026041100048,20260411,65,4,4,585.35,success,4.85
T2026041100049,20260411,937,3,2,968.6,success,1.02
T2026041100050,20260411,936,3,2,739.97,success,4.14
T2026041100051,20260411,472,3,2,780.29,success,1.78
T2026041100052,20260411,239,2,2,902.73,success,2.85
T2026041100053,20260411,397,3,3,823.81,success,2.1
