transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026052700000,20260527,95,2,1,223.21,failed,1.76
T2026052700001,20260527,87,1,4,887.01,success,2.9
T2026052700002,20260527,598,2,1,286.85,success,2.34
T2026052700003,20260527,873,2,4,102.3,failed,4.88
T2026052700004,20260527,699,3,1,692.09,success,4.89
T2026052700005,20260527,59,4,3,212.2,success,2.12
T2026052700006,20260527,871,2,3,162.33,success,1.06
T2026052700007,20260527,687,3,1,720.51,success,3.71
T2026052700008,20260527,911,3,1,652.02,success,2.71
T2026052700009,20260527,864,2,3,666.62,success,4.49
T2026052700010,20260527,570,2,3,556.53,success,1.27
T2026052700011,20260527,40,3,2,856.23,success,2.6
T2026052700012,20260527,218,3,3,621.75,success,4.32
T2026052700013,20260527,169,2,3,893.56,success,3.39
T2026052700014,20260527,516,4,1,620.96,success,2.7
T2026052700015,20260527,400,4,3,648.25,success,2.08
T2026052700016,20260527,487,4,3,277.29,success,1.35
T2026052700017,20260527,730,4,4,229.83,success,1.06
T2026052700018,20260527,799,4,1,478.5,success,1.34
T2026052700019,20260527,202,2,1,946.86,success,3.21
T2026052700020,20260527,473,1,3,96.36,success,2.86
T2026052700021,20260527,401,3,1,182.36,success,2.95
T2026052700022,20260527,58,3,4,420.02,success,3.69
T2026052700023,20260527,889,3,4,133.09,success,3.73
T2026052700024,20260527,781,2,1,190.74,failed,1.38
T2026052700025,20260527,649,2,3,593.97,success,0.71
T2026052700026,20260527,811,1,2,251.12,success,0.56
T2026052700027,20260527,673,3,2,311.06,success,2.0
T2026052700028,20260527,921,1,3,816.9,success,3.12
T2026052700029,20260527,418,2,1,708.43,success,4.04
T2026052700030,20260527,221,1,3,952.36,success,1.28
T2026052700031,20260527,864,1,3,293.19,success,3.45
T2026052700032,20260527,837,2,3,240.7,success,3.21
T2026052700033,20260527,330,2,3,414.47,success,1.71
T2026052700034,20260527,154,3,2,684.95,failed,3.74
T2026052700035,20260527,796,2,3,724.93,success,4.64
T2026052700036,20260527,319,4,3,578.14,success,3.48
T2026052700037,20260527,30,3,2,612.06,success,3.59
T2026052700038,20260527,683,2,4,67.09,success,1.9
T2026052700039,20260527,374,3,2,806.98,success,3.67
T2026052700040,20260527,116,4,4,348.16,success,0.86
T2026052700041,20260527,753,3,4,194.52,success,2.4
T2026052700042,20260527,315,3,3,255.53,success,0.84
T2026052700043,20260527,609,1,3,261.88,success,0.64
T2026052700044,20260527,796,1,3,230.72,success,3.97
T2026052700045,20260527,743,4,1,109.65,success,2.51
T2026052700046,20260527,644,2,1,761.91,success,2.18
T2026052700047,20260527,560,1,3,132.19,success,4.06
T2026052700048,20260527,89,4,1,371.21,success,1.43
T2026052700049,20260527,329,2,3,545.36,success,1.97
T2026052700050,20260527,915,1,4,929.39,success,2.98
T2026052700051,20260527,753,1,4,529.78,success,3.5
T2026052700052,20260527,837,3,3,899.34,success,1.62
T2026052700053,20260527,890,1,2,523.67,success,2.06
T2026052700054,20260527,253,4,4,864.49,success,0.91
T2026052700055,20260527,854,1,1,12.01,success,2.25
T2026052700056,20260527,158,4,2,843.64,success,4.9
T2026052700057,20260527,576,4,4,354.55,success,3.23
T2026052700058,20260527,204,1,3,307.54,success,1.46
T2026052700059,20260527,140,4,3,488.61,success,1.42
T2026052700060,20260527,712,4,2,527.33,success,2.76
T2026052700061,20260527,59,4,3,65.6,failed,0.92
