transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026071400000,20260714,277,4,1,686.46,success,4.59
T2026071400001,20260714,715,2,1,330.91,success,3.84
T2026071400002,20260714,985,1,4,438.26,success,1.35
T2026071400003,20260714,952,1,4,552.75,success,4.53
T2026071400004,20260714,683,3,4,403.45,success,1.51
T2026071400005,20260714,977,3,2,699.66,success,4.51
T2026071400006,20260714,165,3,4,933.68,success,2.23
T2026071400007,20260714,983,1,1,481.41,success,2.49
T2026071400008,20260714,10,1,3,849.74,success,4.3
T2026071400009,20260714,928,1,3,197.75,success,4.1
T2026071400010,20260714,528,3,2,184.36,success,2.52
T2026071400011,20260714,736,2,4,790.42,success,2.93
T2026071400012,20260714,989,3,1,692.33,success,3.81
T2026071400013,20260714,243,2,4,707.15,success,3.35
T2026071400014,20260714,244,2,4,337.57,success,1.88
T2026071400015,20260714,935,3,1,566.09,failed,3.6
T2026071400016,20260714,710,3,1,69.63,success,4.24
T2026071400017,20260714,166,1,4,315.84,success,0.82
T2026071400018,20260714,6,3,4,538.78,success,3.35
T2026071400019,20260714,217,3,2,690.68,success,1.74
T2026071400020,20260714,404,4,3,881.0,success,2.56
T2026071400021,20260714,903,3,4,998.42,success,4.03
T2026071400022,20260714,645,2,2,457.04,success,4.36
T2026071400023,20260714,987,1,4,43.11,success,4.42
T2026071400024,20260714,99,1,3,191.51,success,1.37
T2026071400025,20260714,145,3,2,823.95,success,4.1
T2026071400026,20260714,333,1,3,774.49,success,0.76
T2026071400027,20260714,185,3,4,648.27,success,2.97
T2026071400028,20260714,654,1,3,79.14,success,0.95
T2026071400029,20260714,859,2,2,412.36,success,3.94
T2026071400030,20260714,559,1,2,977.43,success,1.27
T2026071400031,20260714,2,1,2,243.15,success,2.83
T2026071400032,20260714,985,3,4,550.27,success,3.97
T2026071400033,20260714,490,3,3,864.92,failed,4.71
T2026071400034,20260714,180,2,4,926.69,success,2.13
T2026071400035,20260714,448,3,4,631.05,success,3.39
T2026071400036,20260714,807,2,4,849.94,success,1.27
T2026071400037,20260714,121,1,3,399.45,success,4.43
T2026071400038,20260714,886,4,1,978.66,success,3.21
T2026071400039,20260714,54,4,3,286.65,success,1.48
T2026071400040,20260714,602,3,3,58.32,success,0.78
T2026071400041,20260714,82,2,2,417.99,success,1.43
T2026071400042,20260714,310,4,3,281.78,success,2.24
T2026071400043,20260714,651,4,4,485.67,success,0.79
T2026071400044,20260714,327,3,2,834.39,success,4.95
T2026071400045,20260714,593,3,3,994.4,success,2.78
T2026071400046,20260714,497,4,1,413.3,success,2.7
T2026071400047,20260714,512,1,2,817.67,success,4.77
T2026071400048,20260714,342,4,3,361.72,success,4.86
T2026071400049,20260714,189,2,2,185.28,success,1.64
T2026071400050,20260714,82,3,2,780.36,success,4.86
T2026071400051,20260714,520,1,4,653.49,success,1.07
T2026071400052,20260714,33,2,1,280.49,success,3.61
T2026071400053,20260714,951,3,3,736.53,success,3.44
T2026071400054,20260714,204,2,3,542.9,success,3.76
T2026071400055,20260714,929,4,1,336.27,failed,2.93
T2026071400056,20260714,808,2,1,31.07,success,3.2
T2026071400057,20260714,97,4,3,517.1,success,1.76
T2026071400058,20260714,192,1,4,12.96,success,4.12
T2026071400059,20260714,517,4,3,478.3,failed,2.32
T2026071400060,20260714,223,2,2,325.71,success,4.31
T2026071400061,20260714,182,3,3,956.84,success,3.26
T2026071400062,20260714,733,3,4,830.33,success,4.7
T2026071400063,20260714,289,3,4,429.51,success,2.55
T2026071400064,20260714,708,1,3,742.75,success,2.35
T2026071400065,20260714,932,1,3,88.49,success,1.07
T2026071400066,20260714,503,4,1,896.48,success,3.82
T2026071400067,20260714,391,1,1,918.55,success,3.34
T2026071400068,20260714,864,3,3,90.37,success,4.95
T2026071400069,20260714,204,1,3,367.24,success,3.1
T2026071400070,20260714,670,1,1,223.93,success,1.95
T2026071400071,20260714,863,1,3,531.33,failed,0.97
T2026071400072,20260714,814,1,2,777.64,success,2.14
T2026071400073,20260714,843,3,1,734.86,success,3.36
T2026071400074,20260714,901,3,1,50.16,success,3.77
T2026071400075,20260714,887,1,3,449.64,success,4.6
T2026071400076,20260714,366,1,3,38.06,success,3.96
T2026071400077,20260714,43,1,1,801.02,failed,4.92
T2026071400078,20260714,522,1,1,721.02,success,2.83
T2026071400079,20260714,978,4,1,621.46,success,1.91
T2026071400080,20260714,249,2,2,281.62,success,0.65
T2026071400081,20260714,539,3,2,439.98,success,1.94
T2026071400082,20260714,252,2,2,504.08,success,1.06
T2026071400083,20260714,937,4,2,759.72,success,4.31
T2026071400084,20260714,999,2,1,312.18,success,0.78
T2026071400085,20260714,351,3,3,970.43,success,4.29
T2026071400086,20260714,409,1,4,680.04,success,3.11
T2026071400087,20260714,68,3,1,378.08,success,4.68
T2026071400088,20260714,123,3,2,634.53,success,2.68
T2026071400089,20260714,923,2,2,433.01,success,4.5
T2026071400090,20260714,958,1,3,834.21,success,1.65
T2026071400091,20260714,240,1,1,389.86,success,2.87
T2026071400092,20260714,556,4,2,967.1,success,3.87
T2026071400093,20260714,39,3,1,935.77,success,1.48
T2026071400094,20260714,303,1,3,614.37,success,1.9
T2026071400095,20260714,777,3,4,133.9,success,1.55
T2026071400096,20260714,345,4,3,930.73,success,2.64
T2026071400097,20260714,196,3,3,977.31,success,4.31
T2026071400098,20260714,204,2,3,186.67,success,2.89
T2026071400099,20260714,146,1,2,732.6,success,4.75
T2026071400100,20260714,436,3,2,951.96,success,4.34
T2026071400101,20260714,636,2,3,336.01,success,2.39
T2026071400102,20260714,371,3,3,840.64,success,2.96
T2026071400103,20260714,660,3,2,411.16,success,2.82
T2026071400104,20260714,760,1,1,477.22,success,3.88
T2026071400105,20260714,441,3,3,341.22,success,1.98
T2026071400106,20260714,28,3,2,641.58,success,0.53
T2026071400107,20260714,107,4,1,63.93,failed,0.83
T2026071400108,20260714,679,4,1,339.69,success,3.3
T2026071400109,20260714,625,3,1,604.4,success,1.99
T2026071400110,20260714,423,3,4,690.93,success,3.37
T2026071400111,20260714,797,1,3,115.16,success,2.85
T2026071400112,20260714,717,1,3,440.44,success,3.86
T2026071400113,20260714,162,3,3,174.53,success,0.76
T2026071400114,20260714,812,1,3,718.96,success,4.69
T2026071400115,20260714,941,1,2,301.64,success,3.87
T2026071400116,20260714,597,3,1,835.0,success,3.39
T2026071400117,20260714,869,4,4,562.95,success,3.66
T2026071400118,20260714,117,4,2,574.28,success,4.71
T2026071400119,20260714,21,3,1,636.85,failed,4.28
T2026071400120,20260714,960,1,2,43.41,failed,4.39
T2026071400121,20260714,203,4,2,238.4,success,1.01
T2026071400122,20260714,486,3,2,31.97,failed,1.32
T2026071400123,20260714,274,2,3,416.93,success,0.88
T2026071400124,20260714,612,4,1,46.61,success,1.81
