transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026031000000,20260310,970,3,3,141.72,success,1.9
T2026031000001,20260310,239,4,2,566.2,success,2.79
T2026031000002,20260310,444,4,1,493.09,success,3.1
T2026031000003,20260310,509,3,2,89.47,success,3.1
T2026031000004,20260310,838,1,4,602.89,success,2.42
T2026031000005,20260310,555,4,4,237.95,success,3.98
T2026031000006,20260310,810,3,1,14.52,success,3.82
T2026031000007,20260310,500,4,2,705.34,success,4.13
T2026031000008,20260310,854,1,1,212.14,success,1.16
T2026031000009,20260310,680,1,3,294.26,success,1.37
T2026031000010,20260310,349,4,4,302.09,success,0.97
T2026031000011,20260310,21,1,1,832.09,success,4.86
T2026031000012,20260310,570,4,3,529.11,success,2.11
T2026031000013,20260310,44,2,4,876.7,success,0.77
T2026031000014,20260310,465,1,4,628.38,success,2.32
T2026031000015,20260310,857,1,4,811.84,success,4.32
T2026031000016,20260310,949,1,2,311.68,success,1.5
T2026031000017,20260310,827,2,1,952.09,success,1.65
T2026031000018,20260310,265,3,1,377.77,success,3.31
T2026031000019,20260310,384,1,3,718.4,success,4.47
T2026031000020,20260310,419,3,3,663.54,success,3.54
T2026031000021,20260310,878,2,1,623.83,success,1.71
T2026031000022,20260310,708,3,3,184.17,failed,2.43
T2026031000023,20260310,917,4,2,313.86,success,3.57
T2026031000024,20260310,321,3,4,954.08,success,2.78
T2026031000025,20260310,418,1,1,653.6,failed,3.51
T2026031000026,20260310,718,2,3,111.3,success,0.66
T2026031000027,20260310,865,2,4,215.22,success,3.58
T2026031000028,20260310,659,3,4,370.14,success,2.95
T2026031000029,20260310,711,4,1,633.32,success,4.45
T2026031000030,20260310,562,4,1,115.95,success,4.73
T2026031000031,20260310,129,1,4,835.29,success,1.43
T2026031000032,20260310,282,1,4,802.26,success,4.84
T2026031000033,20260310,257,1,4,671.25,success,3.28
T2026031000034,20260310,938,3,4,561.41,success,0.8
T2026031000035,20260310,492,2,2,352.51,success,1.68
T2026031000036,20260310,318,3,4,802.42,success,1.79
T2026031000037,20260310,389,3,2,326.3,failed,3.15
T2026031000038,20260310,521,3,3,854.21,success,4.52
T2026031000039,20260310,555,4,4,304.59,success,1.38
T2026031000040,20260310,126,2,1,35.21,success,4.18
T2026031000041,20260310,155,2,3,745.0,success,2.61
T2026031000042,20260310,389,1,2,793.24,success,0.75
T2026031000043,20260310,205,1,1,958.22,success,0.67
T2026031000044,20260310,670,1,1,318.28,success,3.61
T2026031000045,20260310,444,3,1,250.47,success,4.88
T2026031000046,20260310,359,4,4,232.33,success,4.61
T2026031000047,20260310,389,4,2,524.04,success,4.66
T2026031000048,20260310,287,3,1,857.95,failed,1.78
T2026031000049,20260310,622,2,4,114.2,success,3.75
T2026031000050,20260310,193,3,3,145.45,success,2.84
T2026031000051,20260310,668,1,1,794.37,success,4.8
T2026031000052,20260310,127,1,3,925.92,failed,4.42
T2026031000053,20260310,173,1,1,711.96,success,3.96
T2026031000054,20260310,998,4,2,184.78,success,1.52
T2026031000055,20260310,80,4,1,263.95,success,4.63
T2026031000056,20260310,583,3,1,207.79,success,1.24
T2026031000057,20260310,283,4,4,701.16,success,3.38
T2026031000058,20260310,640,1,3,70.85,success,2.87
T2026031000059,20260310,790,1,4,237.44,success,3.84
T2026031000060,20260310,711,4,1,625.55,success,2.06
T2026031000061,20260310,566,2,1,781.22,success,4.92
T2026031000062,20260310,238,3,2,44.81,success,1.11
T2026031000063,20260310,10,4,3,708.29,success,1.14
T2026031000064,20260310,966,4,3,30.19,success,4.88
T2026031000065,20260310,958,1,3,23.99,success,4.89
T2026031000066,20260310,816,2,1,542.11,success,2.5
T2026031000067,20260310,420,3,1,591.71,success,2.13
T2026031000068,20260310,532,1,2,276.36,success,4.1
T2026031000069,20260310,954,2,1,681.22,success,4.5
T2026031000070,20260310,419,3,3,49.3,failed,4.87
T2026031000071,20260310,266,3,3,939.8,success,2.88
T2026031000072,20260310,351,3,3,168.61,success,1.53
T2026031000073,20260310,461,1,3,174.86,success,2.99
T2026031000074,20260310,142,3,1,228.66,failed,2.64
