transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026092100000,20260921,810,1,1,395.54,success,1.51
T2026092100001,20260921,349,2,4,781.31,success,1.42
T2026092100002,20260921,309,4,4,581.61,success,2.88
T2026092100003,20260921,463,1,1,657.91,success,3.35
T2026092100004,20260921,125,1,1,568.66,success,4.81
T2026092100005,20260921,348,1,4,703.59,success,1.35
T2026092100006,20260921,867,4,2,465.39,failed,1.73
T2026092100007,20260921,158,3,2,46.94,success,3.33
T2026092100008,20260921,418,3,1,330.24,success,4.53
T2026092100009,20260921,119,2,2,511.2,success,1.66
T2026092100010,20260921,362,2,4,315.45,success,2.76
T2026092100011,20260921,734,3,4,969.11,failed,1.84
T2026092100012,20260921,818,3,2,928.09,success,4.96
T2026092100013,20260921,543,3,4,24.38,success,1.62
T2026092100014,20260921,82,3,2,775.75,success,3.7
T2026092100015,20260921,102,3,1,513.84,success,4.49
T2026092100016,20260921,37,4,1,717.29,failed,4.29
T2026092100017,20260921,728,2,1,918.75,success,2.85
T2026092100018,20260921,313,3,1,785.98,success,1.14
T2026092100019,20260921,604,1,4,704.77,success,2.62
T2026092100020,20260921,324,1,4,827.75,success,2.14
T2026092100021,20260921,515,4,1,123.43,success,3.38
T2026092100022,20260921,608,1,3,432.86,success,0.63
T2026092100023,20260921,717,4,3,733.63,success,3.51
T2026092100024,20260921,931,1,4,773.88,failed,4.08
T2026092100025,20260921,568,3,3,902.63,success,3.05
T2026092100026,20260921,340,4,3,88.89,success,4.44
T2026092100027,20260921,308,4,3,227.67,success,3.53
T2026092100028,20260921,995,2,1,749.06,success,4.35
T2026092100029,20260921,151,1,1,180.54,success,1.43
T2026092100030,20260921,548,4,2,986.31,success,0.92
T2026092100031,20260921,323,4,3,536.01,success,2.33
T2026092100032,20260921,968,4,4,410.32,success,2.68
T2026092100033,20260921,147,1,1,214.06,success,1.8
T2026092100034,20260921,316,4,4,35.02,success,2.72
T2026092100035,20260921,628,4,4,317.32,success,2.47
T2026092100036,20260921,179,1,1,642.69,success,4.32
T2026092100037,20260921,680,3,3,886.83,success,3.06
T2026092100038,20260921,754,2,4,727.19,success,1.11
T2026092100039,20260921,332,2,2,940.55,success,4.25
T2026092100040,20260921,815,3,2,394.38,success,0.86
T2026092100041,20260921,301,1,4,526.46,success,4.67
T2026092100042,20260921,353,2,3,161.52,success,3.79
T2026092100043,20260921,31,3,1,409.9,success,1.34
T2026092100044,20260921,463,2,1,692.94,success,1.69
T2026092100045,20260921,984,1,4,984.7,success,3.37
T2026092100046,20260921,966,4,3,856.86,success,2.46
T2026092100047,20260921,638,4,1,820.18,success,1.43
T2026092100048,20260921,66,1,2,547.68,success,4.07
T2026092100049,20260921,771,3,2,953.67,success,2.43
T2026092100050,20260921,994,3,1,366.52,success,4.38
T2026092100051,20260921,337,1,3,407.3,success,3.03
T2026092100052,20260921,444,1,1,437.9,success,2.12
T2026092100053,20260921,726,3,2,214.45,success,1.42
T2026092100054,20260921,300,2,1,169.07,success,4.2
T2026092100055,20260921,632,1,4,265.48,success,1.42
T2026092100056,20260921,674,2,3,694.74,success,2.26
T2026092100057,20260921,187,4,2,630.45,success,2.3
T2026092100058,20260921,655,2,3,606.8,success,1.15
T2026092100059,20260921,312,4,1,863.81,success,3.04
T2026092100060,20260921,315,4,3,277.92,success,0.59
T2026092100061,20260921,447,1,3,739.66,success,4.23
T2026092100062,20260921,939,3,3,909.55,success,2.79
T2026092100063,20260921,704,1,3,417.78,success,2.77
T2026092100064,20260921,387,1,3,177.93,success,2.76
T2026092100065,20260921,420,3,1,654.48,success,3.96
T2026092100066,20260921,132,2,4,290.92,success,3.83
T2026092100067,20260921,561,4,3,454.17,success,4.17
T2026092100068,20260921,781,2,1,86.47,success,3.67
T2026092100069,20260921,952,4,4,826.91,success,3.41
T2026092100070,20260921,436,3,2,689.67,success,2.78
T2026092100071,20260921,369,1,1,957.02,success,2.95
T2026092100072,20260921,710,4,1,368.95,success,4.66
T2026092100073,20260921,645,1,2,129.33,success,4.07
T2026092100074,20260921,52,4,3,21.89,success,3.78
T2026092100075,20260921,789,3,1,700.3,success,3.53
T2026092100076,20260921,640,4,3,898.57,failed,2.9
T2026092100077,20260921,830,1,1,608.19,failed,1.35
T2026092100078,20260921,685,4,2,885.34,success,2.78
T2026092100079,20260921,49,2,1,827.88,success,4.63
T2026092100080,20260921,273,3,3,237.37,failed,4.69
T2026092100081,20260921,294,2,4,349.17,success,1.54
T2026092100082,20260921,654,2,3,540.49,success,1.47
T2026092100083,20260921,875,3,3,120.05,success,1.39
T2026092100084,20260921,563,2,1,545.02,success,4.79
T2026092100085,20260921,966,2,3,635.47,success,3.41
T2026092100086,20260921,299,4,3,205.41,success,4.83
T2026092100087,20260921,659,2,4,597.68,success,4.27
T2026092100088,20260921,576,2,4,367.05,failed,3.66
T2026092100089,20260921,617,3,1,187.84,success,0.52
T2026092100090,20260921,118,1,4,160.42,success,4.15
T2026092100091,20260921,920,3,4,16.01,success,0.72
T2026092100092,20260921,374,2,2,80.59,success,4.41
T2026092100093,20260921,234,2,3,236.33,success,3.75
T2026092100094,20260921,416,3,2,670.71,success,2.59
T2026092100095,20260921,373,2,4,838.26,success,4.26
T2026092100096,20260921,198,2,2,544.42,success,0.68
T2026092100097,20260921,219,3,2,865.44,success,2.53
T2026092100098,20260921,961,3,2,640.09,success,3.9
T2026092100099,20260921,326,3,1,316.12,success,4.06
