transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026091400000,20260914,581,1,1,199.02,success,2.28
T2026091400001,20260914,835,3,1,560.52,success,3.47
T2026091400002,20260914,908,1,4,279.62,success,1.18
T2026091400003,20260914,596,3,3,100.4,success,4.5
T2026091400004,20260914,979,3,4,739.18,success,2.06
T2026091400005,20260914,809,4,2,927.0,success,2.75
T2026091400006,20260914,485,1,4,866.97,success,1.32
T2026091400007,20260914,15,3,1,406.63,success,4.67
T2026091400008,20260914,936,3,2,420.43,success,4.74
T2026091400009,20260914,442,1,4,122.26,success,4.45
T2026091400010,20260914,266,2,3,970.09,success,1.69
T2026091400011,20260914,203,1,2,949.91,success,1.22
T2026091400012,20260914,153,4,4,210.01,success,4.09
T2026091400013,20260914,679,1,1,86.17,success,3.93
T2026091400014,20260914,38,1,1,44.15,success,4.55
T2026091400015,20260914,150,2,4,630.17,success,1.41
T2026091400016,20260914,970,2,3,159.27,success,4.13
T2026091400017,20260914,610,3,4,961.68,success,1.32
T2026091400018,20260914,397,2,3,516.49,success,4.73
T2026091400019,20260914,99,1,3,134.5,success,4.24
T2026091400020,20260914,100,3,2,364.71,success,2.2
T2026091400021,20260914,773,2,1,272.54,success,3.64
T2026091400022,20260914,776,2,1,415.56,success,4.28
T2026091400023,20260914,742,2,1,484.58,success,3.99
T2026091400024,20260914,200,4,3,863.95,success,2.25
T2026091400025,20260914,104,2,4,455.5,success,1.7
T2026091400026,20260914,472,4,2,269.23,success,0.92
T2026091400027,20260914,942,3,2,317.34,success,3.13
T2026091400028,20260914,819,3,4,813.16,success,4.03
T2026091400029,20260914,169,2,3,470.28,success,1.17
T2026091400030,20260914,433,3,3,349.64,success,4.79
T2026091400031,20260914,84,2,3,252.84,success,1.02
T2026091400032,20260914,299,2,3,351.8,success,1.32
T2026091400033,20260914,334,4,1,914.02,success,1.11
T2026091400034,20260914,320,3,3,576.04,success,2.83
T2026091400035,20260914,895,3,4,349.13,success,1.22
T2026091400036,20260914,533,1,1,670.94,success,4.5
T2026091400037,20260914,463,4,1,376.14,success,3.54
T2026091400038,20260914,630,4,2,621.37,success,1.86
T2026091400039,20260914,918,2,4,429.3,success,4.0
T2026091400040,20260914,30,2,2,128.0,success,1.42
T2026091400041,20260914,767,2,3,646.93,success,2.43
T2026091400042,20260914,236,1,3,637.17,success,2.72
T2026091400043,20260914,290,4,3,938.55,success,1.69
T2026091400044,20260914,399,1,1,530.1,success,3.15
T2026091400045,20260914,819,3,4,422.83,success,4.31
T2026091400046,20260914,823,2,2,727.33,success,1.88
T2026091400047,20260914,263,3,1,657.75,success,1.61
T2026091400048,20260914,33,1,1,846.47,success,3.71
T2026091400049,20260914,478,3,2,681.6,success,4.18
T2026091400050,20260914,241,2,2,544.92,success,3.21
T2026091400051,20260914,779,2,1,187.85,success,3.38
T2026091400052,20260914,213,3,2,826.35,success,1.01
T2026091400053,20260914,559,2,2,473.18,failed,4.83
T2026091400054,20260914,940,2,3,271.35,success,3.61
T2026091400055,20260914,764,1,1,449.28,success,4.68
T2026091400056,20260914,591,3,4,912.53,success,4.13
T2026091400057,20260914,524,4,3,867.84,success,1.28
T2026091400058,20260914,189,1,2,247.35,success,1.27
T2026091400059,20260914,309,1,4,18.85,success,2.18
T2026091400060,20260914,917,4,2,878.71,success,4.93
T2026091400061,20260914,447,1,3,329.08,success,4.75
T2026091400062,20260914,148,1,4,977.86,success,4.96
T2026091400063,20260914,256,2,4,612.24,success,3.43
T2026091400064,20260914,811,3,2,425.0,success,0.57
T2026091400065,20260914,929,2,1,958.18,success,3.44
T2026091400066,20260914,986,1,3,824.47,success,3.17
T2026091400067,20260914,724,2,1,778.69,success,1.54
T2026091400068,20260914,444,3,1,924.46,success,4.36
T2026091400069,20260914,273,2,3,471.62,failed,4.0
T2026091400070,20260914,892,3,3,233.66,success,0.99
T2026091400071,20260914,110,3,1,391.11,success,3.88
T2026091400072,20260914,840,2,4,530.66,success,0.51
T2026091400073,20260914,271,3,1,732.35,success,1.42
T2026091400074,20260914,451,3,1,187.53,success,3.22
T2026091400075,20260914,904,3,4,43.51,success,3.64
T2026091400076,20260914,526,2,4,297.55,success,3.98
T2026091400077,20260914,910,1,1,38.4,success,3.13
T2026091400078,20260914,716,2,4,337.89,success,3.53
T2026091400079,20260914,744,4,3,94.88,success,0.99
T2026091400080,20260914,212,1,2,334.83,success,2.14
T2026091400081,20260914,109,3,4,534.86,success,0.97
T2026091400082,20260914,633,4,4,678.27,success,4.64
T2026091400083,20260914,214,2,2,670.45,success,4.94
T2026091400084,20260914,773,2,1,667.94,success,3.49
T2026091400085,20260914,179,4,1,642.94,failed,1.06
T2026091400086,20260914,10,4,3,153.68,success,4.35
T2026091400087,20260914,902,2,2,721.93,success,1.62
T2026091400088,20260914,615,3,1,459.3,success,0.53
T2026091400089,20260914,680,2,3,285.86,success,3.54
T2026091400090,20260914,647,3,4,797.61,success,4.94
T2026091400091,20260914,580,2,3,937.22,success,3.45
T2026091400092,20260914,983,4,1,256.73,success,1.71
T2026091400093,20260914,593,3,3,695.22,success,1.43
T2026091400094,20260914,144,4,1,331.62,success,1.84
T2026091400095,20260914,795,4,2,688.21,success,0.77
T2026091400096,20260914,629,4,4,654.05,success,1.89
T2026091400097,20260914,308,4,3,492.08,success,2.15
T2026091400098,20260914,747,2,4,267.54,success,3.09
T2026091400099,20260914,456,4,2,270.97,success,3.98
T2026091400100,20260914,244,3,4,708.48,success,4.55
T2026091400101,20260914,433,1,3,530.31,success,4.84
T2026091400102,20260914,540,4,3,986.76,success,4.84
T2026091400103,20260914,220,2,2,347.96,success,1.79
T2026091400104,20260914,570,1,3,403.25,failed,1.07
T2026091400105,20260914,184,3,3,117.2,success,2.06
T2026091400106,20260914,531,2,4,756.25,success,2.08
T2026091400107,20260914,289,1,4,271.01,success,1.59
T2026091400108,20260914,158,3,2,754.99,success,1.75
T2026091400109,20260914,969,3,3,269.36,success,2.69
T2026091400110,20260914,441,3,3,736.85,success,4.43
T2026091400111,20260914,681,1,2,584.2,failed,2.83
T2026091400112,20260914,588,4,3,731.45,success,2.13
T2026091400113,20260914,506,1,4,196.97,success,3.2
T2026091400114,20260914,51,1,2,460.57,success,3.37
T2026091400115,20260914,488,3,3,206.55,success,1.48
T2026091400116,20260914,939,4,3,576.12,success,4.96
T2026091400117,20260914,890,2,2,128.75,success,4.4
T2026091400118,20260914,967,3,3,79.42,success,0.57
T2026091400119,20260914,363,2,2,850.41,success,3.21
T2026091400120,20260914,873,1,4,629.13,success,0.61
T2026091400121,20260914,666,3,1,685.61,success,3.53
T2026091400122,20260914,131,4,3,378.57,success,3.23
T2026091400123,20260914,981,3,4,395.75,success,2.15
T2026091400124,20260914,760,3,1,911.91,success,2.87
T2026091400125,20260914,53,2,1,244.17,success,3.84
T2026091400126,20260914,926,4,1,23.88,success,2.38
T2026091400127,20260914,817,3,1,724.73,success,1.27
T2026091400128,20260914,160,4,1,179.46,success,0.66
T2026091400129,20260914,241,2,2,888.66,success,0.97
T2026091400130,20260914,246,1,3,608.04,success,1.67
T2026091400131,20260914,166,4,4,187.16,success,1.78
T2026091400132,20260914,713,4,2,289.13,success,3.14
T2026091400133,20260914,419,2,3,10.68,success,3.97
T2026091400134,20260914,421,1,1,569.37,success,3.19
T2026091400135,20260914,495,4,1,171.66,success,0.84
T2026091400136,20260914,268,3,1,124.98,success,2.82
T2026091400137,20260914,841,3,3,615.48,success,0.57
T2026091400138,20260914,57,2,3,922.65,success,0.95
T2026091400139,20260914,23,2,2,604.9,success,4.2
T2026091400140,20260914,682,1,2,747.26,success,3.6
T2026091400141,20260914,324,3,4,469.43,success,3.28
T2026091400142,20260914,599,2,3,357.28,success,2.96
T2026091400143,20260914,348,4,4,615.78,success,1.11
