transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026070900000,20260709,708,3,3,414.02,success,3.27
T2026070900001,20260709,598,3,1,278.41,success,0.51
T2026070900002,20260709,581,2,1,211.21,success,2.19
T2026070900003,20260709,223,2,2,854.93,success,3.63
T2026070900004,20260709,489,2,3,488.83,success,4.56
T2026070900005,20260709,507,3,1,513.11,success,1.01
T2026070900006,20260709,172,1,4,959.78,success,1.77
T2026070900007,20260709,865,3,4,922.56,success,0.88
T2026070900008,20260709,302,3,2,115.77,failed,2.87
T2026070900009,20260709,733,2,4,285.18,success,3.73
T2026070900010,20260709,400,1,3,548.34,success,2.15
T2026070900011,20260709,438,3,3,266.46,success,1.88
T2026070900012,20260709,965,4,2,827.24,success,1.41
T2026070900013,20260709,447,1,3,301.17,success,3.83
T2026070900014,20260709,647,2,4,929.82,failed,2.0
T2026070900015,20260709,666,4,1,653.1,success,3.62
T2026070900016,20260709,660,3,2,994.46,success,2.76
T2026070900017,20260709,744,3,3,710.98,failed,3.28
T2026070900018,20260709,132,1,4,710.99,success,4.06
T2026070900019,20260709,11,2,4,55.56,success,1.34
T2026070900020,20260709,7,4,1,458.95,success,4.69
T2026070900021,20260709,397,4,3,921.67,success,4.25
T2026070900022,20260709,164,4,4,999.06,success,1.77
T2026070900023,20260709,54,2,3,789.75,success,1.2
T2026070900024,20260709,823,2,2,67.87,success,3.29
T2026070900025,20260709,348,2,4,313.28,success,0.81
T2026070900026,20260709,308,2,3,145.87,success,0.97
T2026070900027,20260709,119,1,2,858.34,success,3.73
T2026070900028,20260709,798,3,2,673.11,success,4.61
T2026070900029,20260709,192,4,4,431.34,success,2.3
T2026070900030,20260709,589,2,2,367.45,success,4.65
T2026070900031,20260709,65,2,4,347.79,success,4.99
T2026070900032,20260709,227,2,3,658.07,success,3.33
T2026070900033,20260709,713,3,2,297.98,success,0.73
T2026070900034,20260709,258,2,1,453.53,success,4.69
T2026070900035,20260709,232,3,1,565.97,success,3.71
T2026070900036,20260709,403,3,4,540.03,success,2.51
T2026070900037,20260709,42,4,3,986.9,success,4.52
T2026070900038,20260709,899,3,3,319.72,success,0.62
T2026070900039,20260709,622,2,4,661.37,success,3.88
T2026070900040,20260709,351,3,3,728.39,success,0.57
T2026070900041,20260709,586,3,3,368.47,success,1.33
T2026070900042,20260709,91,1,1,27.59,success,2.62
T2026070900043,20260709,143,4,4,684.24,success,2.57
T2026070900044,20260709,110,2,1,132.15,success,1.53
T2026070900045,20260709,507,4,1,270.76,success,3.27
