transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026081200000,20260812,950,4,3,519.9,success,4.76
T2026081200001,20260812,641,2,1,571.03,success,3.53
T2026081200002,20260812,232,2,1,706.4,success,4.89
T2026081200003,20260812,325,3,3,424.28,success,1.38
T2026081200004,20260812,292,4,3,677.89,success,4.75
T2026081200005,20260812,154,1,2,386.53,success,1.73
T2026081200006,20260812,752,4,4,375.29,failed,3.68
T2026081200007,20260812,762,2,3,510.26,success,3.65
T2026081200008,20260812,220,3,2,178.27,success,1.84
T2026081200009,20260812,358,2,4,934.12,success,4.11
T2026081200010,20260812,416,2,2,413.18,success,3.92
T2026081200011,20260812,421,3,1,679.57,failed,1.71
T2026081200012,20260812,999,1,1,633.97,success,1.91
T2026081200013,20260812,925,2,3,623.62,success,1.68
T2026081200014,20260812,262,3,4,239.65,success,2.56
T2026081200015,20260812,284,2,3,316.54,success,4.36
T2026081200016,20260812,265,4,1,50.27,success,4.25
T2026081200017,20260812,818,4,2,538.89,success,1.64
T2026081200018,20260812,550,4,1,514.46,success,2.07
T2026081200019,20260812,51,4,2,594.09,success,2.83
T2026081200020,20260812,713,4,2,677.35,success,3.61
T2026081200021,20260812,407,1,4,829.55,success,4.81
T2026081200022,20260812,831,2,3,43.35,failed,4.88
T2026081200023,20260812,880,3,1,810.9,failed,1.91
T2026081200024,20260812,82,3,2,24.06,success,1.73
T2026081200025,20260812,518,4,2,473.63,success,1.82
T2026081200026,20260812,553,3,1,153.26,success,2.23
T2026081200027,20260812,505,1,1,857.99,failed,4.71
T2026081200028,20260812,41,2,3,818.65,failed,4.73
T2026081200029,20260812,284,4,3,530.42,success,3.59
T2026081200030,20260812,570,4,3,864.25,success,1.22
T2026081200031,20260812,650,4,3,436.04,failed,2.67
T2026081200032,20260812,710,1,1,704.98,success,4.87
T2026081200033,20260812,583,4,1,972.91,success,2.16
T2026081200034,20260812,353,3,3,579.29,success,0.99
