transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026052600000,20260526,256,4,4,733.91,success,1.91
T2026052600001,20260526,149,4,1,809.89,success,2.5
T2026052600002,20260526,577,4,3,518.76,success,4.13
T2026052600003,20260526,721,2,2,891.81,success,1.12
T2026052600004,20260526,483,1,2,161.71,success,4.4
T2026052600005,20260526,892,2,3,709.67,success,1.32
T2026052600006,20260526,386,1,1,778.5,success,2.8
T2026052600007,20260526,672,1,4,116.28,success,4.21
T2026052600008,20260526,805,1,3,490.18,success,3.96
T2026052600009,20260526,332,3,2,501.56,success,0.62
T2026052600010,20260526,331,1,3,763.49,success,3.56
T2026052600011,20260526,465,1,4,479.16,success,2.48
T2026052600012,20260526,509,2,2,851.98,success,1.99
T2026052600013,20260526,303,2,3,453.89,success,3.45
T2026052600014,20260526,536,3,2,990.79,failed,2.73
T2026052600015,20260526,397,4,3,134.93,success,0.87
T2026052600016,20260526,803,2,3,912.81,success,3.26
T2026052600017,20260526,218,1,3,905.49,success,4.44
T2026052600018,20260526,62,1,1,928.04,success,1.52
T2026052600019,20260526,756,1,4,572.5,success,1.89
T2026052600020,20260526,106,1,1,639.66,failed,4.58
T2026052600021,20260526,322,2,3,829.34,success,3.35
T2026052600022,20260526,935,1,1,866.47,failed,3.29
T2026052600023,20260526,553,3,1,344.81,success,4.18
T2026052600024,20260526,745,2,4,301.07,success,1.94
T2026052600025,20260526,718,2,3,102.93,failed,3.46
T2026052600026,20260526,801,4,2,232.35,success,1.61
T2026052600027,20260526,203,1,2,782.32,success,2.51
T2026052600028,20260526,858,3,4,458.01,success,1.48
T2026052600029,20260526,831,4,3,133.72,success,2.59
T2026052600030,20260526,377,4,4,173.68,success,3.13
T2026052600031,20260526,136,3,1,552.01,failed,4.38
T2026052600032,20260526,371,1,3,116.89,failed,3.12
T2026052600033,20260526,147,1,1,585.35,failed,3.29
T2026052600034,20260526,897,2,1,29.82,success,1.27
T2026052600035,20260526,289,1,4,699.33,success,4.06
T2026052600036,20260526,809,3,2,503.41,success,0.57
T2026052600037,20260526,724,1,1,995.39,success,0.71
T2026052600038,20260526,890,3,2,814.27,failed,4.92
T2026052600039,20260526,98,4,1,862.91,success,1.82
T2026052600040,20260526,861,3,4,424.47,success,1.48
T2026052600041,20260526,904,4,4,656.53,failed,3.45
T2026052600042,20260526,128,2,2,536.93,success,4.3
T2026052600043,20260526,124,2,3,608.0,success,2.87
T2026052600044,20260526,787,1,2,821.69,success,4.48
T2026052600045,20260526,358,1,4,86.32,success,4.69
T2026052600046,20260526,748,3,2,87.5,success,2.58
T2026052600047,20260526,609,1,3,967.8,success,0.58
T2026052600048,20260526,496,4,4,480.69,success,1.8
T2026052600049,20260526,535,1,2,916.69,success,2.46
T2026052600050,20260526,190,3,3,926.91,success,4.94
T2026052600051,20260526,302,1,2,565.03,success,3.35
T2026052600052,20260526,586,4,3,392.65,success,4.52
T2026052600053,20260526,859,3,2,853.56,success,1.66
T2026052600054,20260526,974,4,1,763.48,success,0.88
T2026052600055,20260526,183,2,4,840.54,success,3.05
T2026052600056,20260526,196,3,3,569.61,success,3.06
T2026052600057,20260526,726,3,2,132.19,success,4.16
T2026052600058,20260526,353,1,3,955.9,success,0.84
T2026052600059,20260526,583,4,1,960.98,success,1.88
T2026052600060,20260526,696,3,2,912.13,success,0.79
T2026052600061,20260526,774,2,2,269.58,success,4.88
T2026052600062,20260526,427,4,4,437.78,success,4.86
T2026052600063,20260526,940,1,3,127.5,success,2.43
T2026052600064,20260526,467,1,2,489.57,success,3.21
T2026052600065,20260526,174,1,1,857.21,failed,2.33
T2026052600066,20260526,336,2,3,90.05,success,4.54
T2026052600067,20260526,169,3,3,858.78,success,3.96
T2026052600068,20260526,999,3,1,216.28,success,2.61
T2026052600069,20260526,456,2,2,797.14,success,1.79
T2026052600070,20260526,264,1,1,692.6,success,2.79
T2026052600071,20260526,799,1,1,317.34,success,3.07
T2026052600072,20260526,896,4,4,583.58,success,4.18
