transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026092200000,20260922,825,2,2,123.31,success,4.94
T2026092200001,20260922,164,2,4,491.78,failed,2.8
T2026092200002,20260922,251,4,3,519.71,success,4.38
T2026092200003,20260922,924,1,2,415.52,success,1.89
T2026092200004,20260922,284,3,3,482.2,success,4.88
T2026092200005,20260922,17,4,2,196.79,failed,4.11
T2026092200006,20260922,571,4,3,361.45,success,4.63
T2026092200007,20260922,690,3,1,78.75,success,2.57
T2026092200008,20260922,986,3,3,171.49,success,2.29
T2026092200009,20260922,11,1,4,598.16,success,1.48
T2026092200010,20260922,285,1,4,28.26,success,3.45
T2026092200011,20260922,814,4,2,150.16,success,4.05
T2026092200012,20260922,547,1,3,405.76,success,3.69
T2026092200013,20260922,291,1,3,916.59,success,1.37
T2026092200014,20260922,638,4,1,397.65,success,3.39
T2026092200015,20260922,586,1,3,469.22,success,1.67
T2026092200016,20260922,484,1,3,260.25,success,4.15
T2026092200017,20260922,164,4,4,895.14,failed,2.14
T2026092200018,20260922,472,2,2,108.08,success,0.9
T2026092200019,20260922,908,4,4,94.03,success,0.52
T2026092200020,20260922,719,3,3,61.46,success,2.08
T2026092200021,20260922,55,4,4,80.44,success,3.39
T2026092200022,20260922,976,3,2,254.2,success,3.39
T2026092200023,20260922,435,4,4,213.49,success,1.91
T2026092200024,20260922,414,1,2,493.96,success,3.65
T2026092200025,20260922,35,3,4,442.83,success,2.63
T2026092200026,20260922,615,2,1,653.55,success,4.73
T2026092200027,20260922,577,3,3,765.8,success,4.76
T2026092200028,20260922,27,2,1,806.92,success,2.86
T2026092200029,20260922,913,2,3,37.58,success,3.37
T2026092200030,20260922,727,1,2,34.06,success,4.15
T2026092200031,20260922,922,2,2,756.95,success,4.7
T2026092200032,20260922,457,4,2,759.82,success,4.62
T2026092200033,20260922,579,4,2,552.1,failed,0.61
T2026092200034,20260922,946,2,3,46.0,success,1.15
T2026092200035,20260922,918,1,4,664.2,success,1.63
T2026092200036,20260922,599,4,3,386.5,success,1.82
T2026092200037,20260922,705,1,3,608.61,failed,3.02
T2026092200038,20260922,483,4,2,55.94,success,2.29
T2026092200039,20260922,360,4,1,690.02,success,1.55
T2026092200040,20260922,173,2,1,34.46,success,0.79
T2026092200041,20260922,271,1,1,947.63,success,4.14
T2026092200042,20260922,311,3,1,312.73,success,1.74
T2026092200043,20260922,680,4,3,365.61,success,1.14
T2026092200044,20260922,65,4,4,956.54,success,2.71
T2026092200045,20260922,632,1,4,378.35,success,3.97
T2026092200046,20260922,223,2,2,261.38,success,3.83
T2026092200047,20260922,133,3,4,693.32,success,3.13
T2026092200048,20260922,93,3,3,218.57,success,3.36
T2026092200049,20260922,40,4,2,883.67,success,2.64
T2026092200050,20260922,966,4,3,449.21,success,4.75
T2026092200051,20260922,120,1,2,505.56,success,4.41
T2026092200052,20260922,320,3,3,263.75,success,2.76
T2026092200053,20260922,460,3,2,826.44,success,3.97
T2026092200054,20260922,405,2,2,153.57,success,0.87
T2026092200055,20260922,846,2,2,24.49,success,4.82
T2026092200056,20260922,116,4,4,912.98,success,1.29
T2026092200057,20260922,798,4,2,605.27,success,1.51
T2026092200058,20260922,77,2,2,999.56,success,4.77
T2026092200059,20260922,461,3,3,66.48,success,1.98
T2026092200060,20260922,502,1,2,846.18,success,4.7
T2026092200061,20260922,561,4,3,579.64,success,3.55
T2026092200062,20260922,19,2,4,180.98,success,1.18
T2026092200063,20260922,929,2,1,652.55,success,4.19
T2026092200064,20260922,46,2,3,523.4,success,0.72
T2026092200065,20260922,681,1,2,459.08,success,1.59
T2026092200066,20260922,187,3,2,253.78,success,1.5
T2026092200067,20260922,285,3,4,305.16,success,1.17
T2026092200068,20260922,609,3,3,754.31,success,1.8
T2026092200069,20260922,27,3,1,563.72,success,2.73
T2026092200070,20260922,107,2,1,575.95,success,2.75
T2026092200071,20260922,860,2,4,465.62,success,1.16
T2026092200072,20260922,905,1,2,584.53,success,4.15
T2026092200073,20260922,703,3,2,676.32,success,3.59
T2026092200074,20260922,624,2,1,990.33,success,3.13
T2026092200075,20260922,734,3,4,178.65,success,3.11
T2026092200076,20260922,261,4,2,543.07,success,4.73
T2026092200077,20260922,306,4,2,274.79,failed,1.09
T2026092200078,20260922,698,2,3,357.02,success,1.41
T2026092200079,20260922,859,1,2,959.05,failed,1.65
T2026092200080,20260922,217,1,2,772.6,success,2.63
T2026092200081,20260922,545,1,3,47.17,success,4.21
T2026092200082,20260922,742,1,1,707.24,success,2.85
T2026092200083,20260922,594,3,4,558.69,success,0.61
T2026092200084,20260922,875,1,3,31.55,success,2.05
T2026092200085,20260922,416,1,2,189.68,success,3.25
T2026092200086,20260922,782,4,4,254.01,success,3.49
T2026092200087,20260922,942,1,2,38.85,success,4.47
T2026092200088,20260922,178,4,4,356.21,success,3.45
T2026092200089,20260922,650,3,3,278.32,success,1.89
