transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026062600000,20260626,213,2,2,707.56,success,4.17
T2026062600001,20260626,551,1,4,551.43,success,3.27
T2026062600002,20260626,731,1,3,825.32,success,3.28
T2026062600003,20260626,536,1,2,813.57,success,4.43
T2026062600004,20260626,188,2,4,468.38,success,2.71
T2026062600005,20260626,291,1,3,786.2,failed,3.66
T2026062600006,20260626,462,2,2,978.37,success,2.47
T2026062600007,20260626,160,4,1,335.82,success,1.06
T2026062600008,20260626,212,4,2,327.46,failed,1.87
T2026062600009,20260626,596,3,3,953.64,success,0.51
T2026062600010,20260626,993,2,4,123.81,success,2.13
T2026062600011,20260626,506,1,4,574.33,success,3.04
T2026062600012,20260626,320,2,3,924.88,success,4.74
T2026062600013,20260626,320,1,3,68.52,success,4.27
T2026062600014,20260626,225,4,3,483.79,success,4.77
T2026062600015,20260626,495,3,1,309.8,failed,3.02
T2026062600016,20260626,310,4,3,619.42,success,1.31
T2026062600017,20260626,625,4,1,512.5,success,3.96
T2026062600018,20260626,141,3,1,755.33,success,2.59
T2026062600019,20260626,991,1,4,646.26,success,1.79
T2026062600020,20260626,789,2,1,111.27,success,3.94
T2026062600021,20260626,886,1,1,414.17,success,1.96
T2026062600022,20260626,216,2,4,24.29,success,2.26
T2026062600023,20260626,874,3,3,371.04,success,0.89
T2026062600024,20260626,477,3,3,806.26,success,2.12
T2026062600025,20260626,22,4,3,402.47,success,4.4
T2026062600026,20260626,755,4,3,215.68,success,0.93
T2026062600027,20260626,278,4,1,891.1,success,2.95
T2026062600028,20260626,315,1,3,845.96,success,4.21
T2026062600029,20260626,619,1,4,800.61,success,1.6
T2026062600030,20260626,599,4,3,276.44,success,4.67
T2026062600031,20260626,175,3,4,477.65,success,1.77
T2026062600032,20260626,791,3,3,454.47,failed,0.93
T2026062600033,20260626,127,3,3,213.32,success,1.0
T2026062600034,20260626,11,2,4,755.39,success,2.38
T2026062600035,20260626,261,1,2,93.48,success,1.84
T2026062600036,20260626,426,3,3,141.15,success,1.82
T2026062600037,20260626,686,4,3,904.13,success,1.31
T2026062600038,20260626,393,1,4,418.23,failed,4.79
T2026062600039,20260626,804,2,3,617.57,success,2.71
T2026062600040,20260626,489,2,3,839.8,success,4.67
T2026062600041,20260626,215,4,2,280.55,success,1.72
T2026062600042,20260626,552,1,2,566.31,success,3.53
T2026062600043,20260626,571,2,3,660.28,success,1.22
T2026062600044,20260626,867,1,2,301.71,success,4.08
T2026062600045,20260626,694,3,3,209.49,success,3.48
T2026062600046,20260626,70,2,4,171.15,success,1.04
T2026062600047,20260626,377,4,4,561.99,failed,1.5
T2026062600048,20260626,743,3,1,879.52,success,1.76
T2026062600049,20260626,589,3,2,49.1,success,3.83
T2026062600050,20260626,716,3,4,53.3,success,3.53
T2026062600051,20260626,735,4,3,287.79,success,4.64
T2026062600052,20260626,321,1,4,110.7,success,3.77
T2026062600053,20260626,655,4,3,323.32,success,4.5
T2026062600054,20260626,707,1,3,221.06,success,4.83
T2026062600055,20260626,427,1,4,575.2,success,2.94
T2026062600056,20260626,1,1,2,450.85,failed,3.11
T2026062600057,20260626,621,4,3,157.07,success,0.62
T2026062600058,20260626,455,1,4,854.5,failed,3.06
T2026062600059,20260626,615,3,1,110.9,success,0.7
T2026062600060,20260626,938,4,4,531.92,success,1.15
T2026062600061,20260626,600,2,4,587.56,success,1.23
T2026062600062,20260626,702,2,1,703.55,success,4.82
T2026062600063,20260626,842,3,3,655.63,success,1.98
T2026062600064,20260626,564,1,4,989.52,success,2.84
T2026062600065,20260626,621,3,3,307.05,success,4.45
T2026062600066,20260626,296,4,1,773.16,success,0.74
T2026062600067,20260626,6,3,4,143.14,success,4.57
T2026062600068,20260626,199,4,1,674.61,success,1.28
T2026062600069,20260626,560,3,3,229.08,success,3.13
T2026062600070,20260626,557,3,1,236.64,success,3.5
T2026062600071,20260626,863,4,3,742.07,failed,2.48
T2026062600072,20260626,824,2,2,701.36,success,3.08
T2026062600073,20260626,361,1,1,37.84,success,2.69
T2026062600074,20260626,565,2,2,535.34,success,1.72
T2026062600075,20260626,157,1,2,980.55,success,4.75
T2026062600076,20260626,534,4,4,564.29,success,2.46
T2026062600077,20260626,808,3,1,120.27,success,3.65
T2026062600078,20260626,475,4,4,330.34,failed,1.41
T2026062600079,20260626,37,2,1,845.73,success,2.61
T2026062600080,20260626,602,4,3,576.96,success,3.25
T2026062600081,20260626,600,2,4,738.37,success,0.6
T2026062600082,20260626,587,4,1,438.76,success,4.38
T2026062600083,20260626,105,2,2,79.02,success,1.82
T2026062600084,20260626,769,2,4,758.21,success,2.43
T2026062600085,20260626,297,4,3,632.69,success,0.94
T2026062600086,20260626,825,4,2,943.87,success,4.15
T2026062600087,20260626,974,3,1,797.03,success,0.76
T2026062600088,20260626,61,2,4,917.64,success,3.37
T2026062600089,20260626,551,4,4,770.59,success,0.76
T2026062600090,20260626,463,3,1,756.59,success,1.38
T2026062600091,20260626,685,4,2,402.96,success,2.44
T2026062600092,20260626,209,3,2,501.85,success,2.76
T2026062600093,20260626,887,4,3,290.08,success,0.68
T2026062600094,20260626,178,3,4,220.95,success,3.83
T2026062600095,20260626,731,4,3,150.72,success,1.74
T2026062600096,20260626,966,3,3,334.46,success,3.97
T2026062600097,20260626,73,3,2,221.88,success,3.37
T2026062600098,20260626,288,2,3,112.92,success,4.85
T2026062600099,20260626,225,2,3,588.67,success,1.61
T2026062600100,20260626,416,3,2,499.54,success,3.17
T2026062600101,20260626,14,1,4,911.57,success,0.68
T2026062600102,20260626,649,3,3,400.13,success,0.51
T2026062600103,20260626,173,1,1,401.02,success,2.8
T2026062600104,20260626,144,1,1,96.89,success,4.76
T2026062600105,20260626,730,3,4,393.43,success,2.52
T2026062600106,20260626,716,1,4,463.22,success,1.17
T2026062600107,20260626,945,1,4,859.24,success,3.9
T2026062600108,20260626,278,1,1,558.45,success,3.14
T2026062600109,20260626,22,1,3,32.77,success,1.08
T2026062600110,20260626,891,1,3,175.41,failed,1.01
T2026062600111,20260626,755,3,3,283.1,success,3.26
T2026062600112,20260626,856,2,1,272.32,success,1.81
T2026062600113,20260626,1,1,2,240.78,success,3.75
T2026062600114,20260626,490,3,3,579.7,failed,4.84
T2026062600115,20260626,838,3,4,946.23,success,3.38
T2026062600116,20260626,504,4,3,923.73,success,2.89
T2026062600117,20260626,819,3,4,615.94,success,4.6
T2026062600118,20260626,157,1,2,384.32,failed,0.69
T2026062600119,20260626,803,3,3,39.12,success,1.73
T2026062600120,20260626,734,4,4,208.69,success,2.99
T2026062600121,20260626,271,2,1,597.75,success,0.67
T2026062600122,20260626,402,3,1,957.55,success,2.74
T2026062600123,20260626,67,3,3,822.87,success,1.46
T2026062600124,20260626,732,4,1,862.51,success,1.3
T2026062600125,20260626,455,1,4,256.7,success,1.52
T2026062600126,20260626,91,4,1,758.47,success,0.94
T2026062600127,20260626,403,3,4,956.69,success,0.99
T2026062600128,20260626,270,2,3,874.36,success,4.39
T2026062600129,20260626,722,2,3,730.14,success,4.87
T2026062600130,20260626,369,2,1,893.79,failed,1.66
T2026062600131,20260626,694,1,3,788.2,success,2.19
T2026062600132,20260626,913,2,3,556.23,success,0.89
T2026062600133,20260626,576,4,4,412.46,success,4.85
T2026062600134,20260626,427,2,4,500.52,success,0.85
T2026062600135,20260626,610,1,4,599.25,success,3.42
T2026062600136,20260626,581,3,1,643.71,success,2.72
T2026062600137,20260626,938,4,4,125.35,success,2.81
T2026062600138,20260626,639,4,1,838.68,success,1.43
T2026062600139,20260626,18,3,3,68.8,success,4.28
T2026062600140,20260626,299,1,3,691.02,failed,3.7
T2026062600141,20260626,775,2,1,493.89,success,1.04
T2026062600142,20260626,244,4,4,70.8,success,4.7
T2026062600143,20260626,651,3,4,819.73,success,0.97
T2026062600144,20260626,844,4,2,707.39,success,4.73
T2026062600145,20260626,626,1,3,530.57,success,0.84
T2026062600146,20260626,649,1,3,299.85,success,1.63
T2026062600147,20260626,415,2,2,721.74,success,2.67
T2026062600148,20260626,116,2,4,895.43,success,1.37
T2026062600149,20260626,275,3,1,314.11,failed,2.34
T2026062600150,20260626,54,3,3,273.91,success,0.82
T2026062600151,20260626,562,4,1,437.76,failed,1.31
T2026062600152,20260626,101,1,4,15.06,success,1.88
T2026062600153,20260626,726,3,2,209.13,success,3.18
T2026062600154,20260626,842,1,3,275.33,success,0.6
T2026062600155,20260626,440,2,3,456.61,success,1.43
T2026062600156,20260626,959,1,4,583.66,success,3.78
T2026062600157,20260626,196,4,3,645.77,success,0.9
T2026062600158,20260626,344,1,4,21.38,success,3.74
T2026062600159,20260626,34,3,2,248.29,success,0.8
T2026062600160,20260626,563,1,1,803.3,success,3.28
T2026062600161,20260626,883,4,1,429.64,failed,1.01
T2026062600162,20260626,272,2,2,746.43,success,4.07
T2026062600163,20260626,89,3,1,944.21,success,2.49
T2026062600164,20260626,740,1,3,376.25,success,3.87
T2026062600165,20260626,104,3,4,709.39,success,1.92
T2026062600166,20260626,128,1,2,48.32,success,0.93
T2026062600167,20260626,962,3,3,81.3,success,1.17
T2026062600168,20260626,373,1,4,265.44,success,1.48
T2026062600169,20260626,704,4,3,983.29,success,4.59
T2026062600170,20260626,435,2,4,203.33,success,0.53
T2026062600171,20260626,862,2,3,291.41,success,2.49
T2026062600172,20260626,118,3,4,182.44,success,0.6
T2026062600173,20260626,565,2,2,379.68,success,3.36
T2026062600174,20260626,999,4,1,250.36,success,4.92
T2026062600175,20260626,282,2,4,318.22,success,4.96
T2026062600176,20260626,357,2,2,225.55,success,4.32
T2026062600177,20260626,934,3,3,99.9,success,4.77
T2026062600178,20260626,551,2,4,109.14,success,1.37
T2026062600179,20260626,352,4,3,75.51,failed,4.82
T2026062600180,20260626,678,2,4,676.34,success,1.55
T2026062600181,20260626,308,4,3,783.89,success,4.75
T2026062600182,20260626,544,1,1,602.01,success,3.66
T2026062600183,20260626,313,3,1,43.9,success,0.86
T2026062600184,20260626,410,3,3,391.89,success,1.07
T2026062600185,20260626,139,1,1,630.06,success,1.37
T2026062600186,20260626,164,4,4,140.34,success,0.73
T2026062600187,20260626,271,2,1,533.69,success,3.25
T2026062600188,20260626,72,4,4,909.87,success,1.3
T2026062600189,20260626,923,4,2,463.81,success,3.67
T2026062600190,20260626,838,4,4,373.2,failed,3.39
