transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026040700000,20260407,878,4,1,820.99,success,3.75
T2026040700001,20260407,30,2,2,869.84,success,3.22
T2026040700002,20260407,62,1,1,745.37,success,3.79
T2026040700003,20260407,95,1,1,588.66,failed,2.45
T2026040700004,20260407,73,2,2,645.94,success,2.07
T2026040700005,20260407,13,4,3,761.3,success,2.21
T2026040700006,20260407,400,1,3,574.43,success,3.18
T2026040700007,20260407,147,2,1,311.42,success,2.17
T2026040700008,20260407,210,2,4,897.61,success,4.65
T2026040700009,20260407,736,3,4,41.37,success,1.92
T2026040700010,20260407,486,4,2,160.61,success,4.7
T2026040700011,20260407,368,4,1,389.1,success,3.49
T2026040700012,20260407,986,2,3,827.98,failed,2.34
T2026040700013,20260407,407,2,4,710.28,success,0.59
T2026040700014,20260407,409,4,4,988.96,success,3.64
T2026040700015,20260407,679,4,1,32.06,success,4.33
T2026040700016,20260407,527,2,3,624.71,success,1.85
T2026040700017,20260407,408,4,4,338.19,failed,4.99
T2026040700018,20260407,891,1,3,684.22,failed,2.2
T2026040700019,20260407,117,4,2,402.74,success,3.75
T2026040700020,20260407,68,3,1,313.9,success,2.56
T2026040700021,20260407,892,3,3,590.84,failed,4.14
T2026040700022,20260407,919,3,1,655.89,success,3.57
T2026040700023,20260407,900,4,3,425.81,success,1.29
T2026040700024,20260407,826,3,2,368.09,success,3.72
T2026040700025,20260407,713,1,2,961.14,success,4.92
T2026040700026,20260407,208,4,1,22.02,success,3.1
T2026040700027,20260407,211,3,3,788.91,success,2.11
T2026040700028,20260407,873,4,4,424.91,success,1.34
T2026040700029,20260407,308,1,3,900.88,success,3.78
T2026040700030,20260407,911,2,1,311.98,failed,2.07
T2026040700031,20260407,723,3,2,929.56,failed,1.32
T2026040700032,20260407,888,1,4,435.23,failed,2.51
T2026040700033,20260407,241,4,2,846.2,success,4.06
T2026040700034,20260407,835,1,1,168.88,success,1.2
T2026040700035,20260407,665,4,4,223.97,success,4.53
T2026040700036,20260407,14,3,4,629.48,success,1.23
T2026040700037,20260407,3,3,2,17.71,success,2.77
T2026040700038,20260407,527,4,3,840.93,success,4.57
T2026040700039,20260407,140,3,3,854.68,success,1.24
T2026040700040,20260407,554,3,3,716.92,success,4.88
T2026040700041,20260407,877,4,2,444.74,success,2.95
T2026040700042,20260407,746,4,1,712.81,success,1.79
T2026040700043,20260407,453,2,4,573.09,success,1.97
T2026040700044,20260407,491,4,3,265.08,success,0.67
T2026040700045,20260407,743,2,1,699.83,success,4.7
T2026040700046,20260407,130,4,2,867.73,success,4.34
T2026040700047,20260407,66,3,2,784.75,success,3.26
T2026040700048,20260407,245,3,1,447.04,success,3.31
T2026040700049,20260407,144,3,1,408.0,success,4.59
T2026040700050,20260407,996,4,1,754.62,success,2.29
T2026040700051,20260407,493,4,3,485.54,success,0.75
T2026040700052,20260407,785,4,1,26.12,success,1.0
T2026040700053,20260407,554,2,3,710.2,success,2.35
T2026040700054,20260407,692,1,2,204.4,success,3.02
T2026040700055,20260407,242,1,2,292.98,success,3.61
T2026040700056,20260407,208,1,1,703.88,success,4.83
T2026040700057,20260407,611,4,2,515.22,success,1.06
T2026040700058,20260407,177,1,3,54.85,success,1.1
T2026040700059,20260407,809,4,2,766.51,failed,4.98
T2026040700060,20260407,409,4,4,899.05,success,3.17
T2026040700061,20260407,849,4,1,609.14,success,2.36
T2026040700062,20260407,778,1,3,886.5,success,0.81
T2026040700063,20260407,43,4,1,604.84,success,2.16
T2026040700064,20260407,467,4,2,233.6,failed,4.09
T2026040700065,20260407,466,4,1,206.05,success,0.94
T2026040700066,20260407,576,2,4,970.01,success,2.61
T2026040700067,20260407,629,3,4,392.96,success,1.67
T2026040700068,20260407,666,3,1,866.1,success,2.86
T2026040700069,20260407,403,2,4,141.91,success,1.74
T2026040700070,20260407,617,1,1,66.49,failed,4.85
T2026040700071,20260407,561,2,3,208.67,success,1.67
T2026040700072,20260407,844,2,2,484.0,success,2.89
T2026040700073,20260407,738,2,3,114.83,success,4.56
T2026040700074,20260407,667,1,1,190.0,success,0.95
T2026040700075,20260407,380,2,4,979.87,success,2.85
T2026040700076,20260407,174,3,1,784.11,success,0.99
T2026040700077,20260407,904,4,4,184.14,success,0.98
T2026040700078,20260407,771,4,2,432.19,success,3.79
T2026040700079,20260407,289,1,4,476.18,success,2.67
T2026040700080,20260407,903,2,4,808.47,success,3.69
T2026040700081,20260407,429,3,1,759.2,success,2.74
T2026040700082,20260407,7,4,1,605.66,failed,1.79
T2026040700083,20260407,164,3,4,537.95,success,3.86
T2026040700084,20260407,572,3,3,39.47,success,1.19
T2026040700085,20260407,277,2,1,899.39,success,4.05
T2026040700086,20260407,206,4,2,24.85,success,3.59
T2026040700087,20260407,30,2,2,12.24,success,4.3
T2026040700088,20260407,562,2,1,598.86,failed,1.97
T2026040700089,20260407,580,3,3,378.78,success,4.62
T2026040700090,20260407,103,3,4,480.94,success,2.48
T2026040700091,20260407,859,1,2,537.44,success,4.82
T2026040700092,20260407,842,2,3,936.85,success,3.4
T2026040700093,20260407,733,4,4,329.48,failed,0.79
T2026040700094,20260407,63,4,2,133.0,success,1.45
T2026040700095,20260407,442,1,4,887.83,success,0.83
T2026040700096,20260407,940,1,3,987.6,failed,2.16
T2026040700097,20260407,556,4,2,385.54,success,4.8
T2026040700098,20260407,311,1,1,73.6,success,4.79
T2026040700099,20260407,12,2,2,455.52,success,1.09
T2026040700100,20260407,596,1,3,597.83,success,2.53
T2026040700101,20260407,6,4,4,27.61,success,3.22
T2026040700102,20260407,346,2,4,676.44,success,1.79
T2026040700103,20260407,484,3,3,493.48,success,2.55
T2026040700104,20260407,721,1,2,633.53,success,2.06
T2026040700105,20260407,481,3,2,434.73,success,2.39
T2026040700106,20260407,807,4,4,787.47,success,3.33
T2026040700107,20260407,110,4,1,469.11,success,1.06
T2026040700108,20260407,526,1,4,413.56,success,2.54
T2026040700109,20260407,914,4,4,553.45,failed,2.14
T2026040700110,20260407,34,1,2,834.69,success,2.19
T2026040700111,20260407,479,1,2,483.29,success,3.06
T2026040700112,20260407,399,3,1,949.94,success,2.85
T2026040700113,20260407,773,2,1,888.73,success,3.64
T2026040700114,20260407,114,1,1,298.32,success,4.13
T2026040700115,20260407,86,1,1,526.67,failed,3.8
T2026040700116,20260407,603,4,1,448.91,success,3.57
T2026040700117,20260407,658,2,3,24.92,success,4.3
T2026040700118,20260407,420,4,1,681.15,success,4.64
T2026040700119,20260407,718,2,3,359.07,success,0.88
T2026040700120,20260407,501,2,1,625.22,success,3.78
T2026040700121,20260407,253,2,4,319.14,success,4.95
T2026040700122,20260407,453,1,4,630.98,success,4.91
T2026040700123,20260407,138,1,4,881.25,success,1.78
T2026040700124,20260407,557,3,1,482.42,success,1.29
T2026040700125,20260407,530,3,4,683.03,success,3.92
T2026040700126,20260407,115,4,3,283.72,success,1.49
T2026040700127,20260407,565,3,2,304.96,success,4.68
T2026040700128,20260407,846,1,2,229.33,success,4.39
T2026040700129,20260407,430,1,3,171.69,success,2.71
T2026040700130,20260407,217,3,2,884.8,success,2.64
T2026040700131,20260407,431,3,1,514.29,success,1.25
T2026040700132,20260407,458,2,1,470.79,failed,2.83
T2026040700133,20260407,4,4,1,703.71,failed,2.96
T2026040700134,20260407,822,2,1,61.25,success,4.41
T2026040700135,20260407,195,1,2,756.59,success,0.96
T2026040700136,20260407,636,1,3,877.82,success,2.6
T2026040700137,20260407,650,2,3,465.35,success,3.85
T2026040700138,20260407,452,3,4,321.3,success,1.75
T2026040700139,20260407,687,2,1,858.22,success,0.6
T2026040700140,20260407,406,2,2,870.55,success,4.91
T2026040700141,20260407,760,3,1,904.98,success,1.56
T2026040700142,20260407,673,4,2,555.66,success,4.72
T2026040700143,20260407,819,4,4,626.4,success,1.31
T2026040700144,20260407,836,2,1,755.74,success,4.94
T2026040700145,20260407,951,2,3,120.47,success,1.99
T2026040700146,20260407,705,1,3,394.32,success,2.97
T2026040700147,20260407,232,3,1,555.25,success,3.0
T2026040700148,20260407,373,4,4,234.77,success,2.46
T2026040700149,20260407,70,1,4,250.62,success,4.64
T2026040700150,20260407,948,4,4,513.41,success,1.38
T2026040700151,20260407,717,1,3,358.4,failed,3.37
T2026040700152,20260407,456,3,2,319.98,success,1.35
T2026040700153,20260407,416,3,2,302.46,success,3.14
T2026040700154,20260407,914,2,4,232.4,success,1.11
T2026040700155,20260407,20,1,3,316.5,success,3.29
T2026040700156,20260407,271,1,1,956.8,failed,4.01
T2026040700157,20260407,716,2,4,102.36,failed,3.79
T2026040700158,20260407,502,1,2,846.9,success,0.77
T2026040700159,20260407,140,2,3,841.61,success,2.78
T2026040700160,20260407,396,3,4,732.37,success,0.75
T2026040700161,20260407,628,4,4,380.87,success,4.28
T2026040700162,20260407,205,2,1,679.89,success,0.89
T2026040700163,20260407,524,1,3,797.6,success,0.79
T2026040700164,20260407,304,2,3,173.12,success,2.01
T2026040700165,20260407,258,4,1,219.91,success,2.9
T2026040700166,20260407,679,2,1,508.31,success,1.84
T2026040700167,20260407,122,2,2,980.46,success,1.08
T2026040700168,20260407,456,1,2,590.2,success,0.97
T2026040700169,20260407,992,3,3,854.47,success,0.93
T2026040700170,20260407,562,1,1,110.69,success,2.08
T2026040700171,20260407,792,1,3,437.88,success,1.51
T2026040700172,20260407,135,4,4,139.54,success,0.63
T2026040700173,20260407,895,1,4,917.88,success,1.33
T2026040700174,20260407,46,1,3,878.45,success,1.04
T2026040700175,20260407,961,4,2,883.24,success,2.83
T2026040700176,20260407,144,3,1,653.23,success,2.73
T2026040700177,20260407,883,3,1,188.07,success,2.13
T2026040700178,20260407,800,4,4,132.26,success,0.54
T2026040700179,20260407,549,4,1,206.59,success,1.08
T2026040700180,20260407,284,4,3,538.17,success,1.26
T2026040700181,20260407,222,2,2,809.66,success,4.84
T2026040700182,20260407,530,1,4,742.93,success,3.04
T2026040700183,20260407,545,4,3,11.16,success,0.83
T2026040700184,20260407,833,2,4,883.03,success,4.9
T2026040700185,20260407,702,1,1,253.32,failed,4.59
T2026040700186,20260407,48,2,2,561.29,success,1.73
T2026040700187,20260407,37,3,1,345.16,success,3.8
T2026040700188,20260407,313,2,1,574.07,success,4.12
T2026040700189,20260407,189,4,2,975.3,success,0.95
T2026040700190,20260407,979,1,4,283.97,success,4.59
T2026040700191,20260407,974,1,1,234.84,success,1.88
T2026040700192,20260407,484,1,3,434.27,failed,2.79
T2026040700193,20260407,832,1,4,877.13,failed,2.88
T2026040700194,20260407,75,2,3,139.4,success,1.42
T2026040700195,20260407,132,2,4,307.06,success,4.64
T2026040700196,20260407,274,3,3,417.35,success,0.97
T2026040700197,20260407,268,4,1,844.07,success,1.25
T2026040700198,20260407,362,2,4,284.36,success,0.95
T2026040700199,20260407,800,2,4,325.07,success,2.92
T2026040700200,20260407,795,3,2,624.64,success,3.12
T2026040700201,20260407,241,2,2,631.15,failed,2.11
T2026040700202,20260407,974,1,1,58.84,success,4.11
T2026040700203,20260407,460,1,2,650.97,success,2.24
T2026040700204,20260407,495,1,1,424.85,success,4.24
T2026040700205,20260407,48,3,2,505.96,success,2.46
T2026040700206,20260407,525,3,1,203.56,success,1.14
T2026040700207,20260407,596,3,3,597.19,success,3.77
T2026040700208,20260407,895,4,4,221.59,success,2.32
T2026040700209,20260407,153,4,4,591.82,success,4.24
T2026040700210,20260407,575,4,1,543.8,success,3.25
T2026040700211,20260407,864,2,3,880.5,success,2.74
T2026040700212,20260407,394,2,2,848.44,success,4.64
T2026040700213,20260407,860,2,4,534.94,success,3.96
T2026040700214,20260407,13,4,3,159.79,success,1.98
T2026040700215,20260407,727,2,2,894.74,success,1.3
T2026040700216,20260407,406,3,2,592.32,success,3.77
T2026040700217,20260407,721,1,2,576.62,failed,0.57
T2026040700218,20260407,838,4,4,734.33,success,2.13
T2026040700219,20260407,911,1,1,161.59,success,0.61
T2026040700220,20260407,23,3,2,824.62,success,1.95
T2026040700221,20260407,821,3,2,955.38,success,0.55
T2026040700222,20260407,96,3,2,965.03,success,3.2
T2026040700223,20260407,429,1,1,222.95,success,1.4
T2026040700224,20260407,367,1,1,539.07,success,2.78
T2026040700225,20260407,364,1,2,395.52,success,4.13
T2026040700226,20260407,55,1,4,600.1,success,3.45
T2026040700227,20260407,535,4,2,143.98,success,0.61
T2026040700228,20260407,449,4,3,394.49,failed,3.62
T2026040700229,20260407,339,2,2,266.83,success,3.98
T2026040700230,20260407,674,1,3,526.4,success,0.68
T2026040700231,20260407,134,4,4,696.6,success,1.91
T2026040700232,20260407,147,2,1,394.4,success,4.43
T2026040700233,20260407,7,4,1,256.66,failed,3.17
T2026040700234,20260407,734,1,4,219.53,success,2.05
T2026040700235,20260407,624,2,1,374.1,success,2.94
T2026040700236,20260407,458,4,1,554.73,success,3.37
T2026040700237,20260407,259,1,1,257.85,failed,3.21
T2026040700238,20260407,601,1,3,910.45,success,1.88
T2026040700239,20260407,432,3,4,262.08,success,4.33
T2026040700240,20260407,414,3,2,347.01,success,2.92
T2026040700241,20260407,393,2,4,309.83,success,1.58
T2026040700242,20260407,489,2,3,543.93,success,3.24
T2026040700243,20260407,741,2,4,561.57,success,3.79
T2026040700244,20260407,416,2,2,214.03,success,3.95
T2026040700245,20260407,649,1,3,542.01,success,1.35
T2026040700246,20260407,30,3,2,434.72,success,2.16
T2026040700247,20260407,19,3,4,687.04,success,1.24
T2026040700248,20260407,424,4,2,571.44,success,2.01
T2026040700249,20260407,84,3,3,442.23,success,2.27
T2026040700250,20260407,847,4,4,234.0,success,3.99
T2026040700251,20260407,236,1,3,509.54,success,3.04
T2026040700252,20260407,887,1,3,747.43,success,1.3
T2026040700253,20260407,907,2,1,271.7,success,2.79
T2026040700254,20260407,44,1,4,742.42,success,3.39
T2026040700255,20260407,237,4,1,190.57,success,2.45
T2026040700256,20260407,189,3,2,732.91,success,2.7
T2026040700257,20260407,459,3,4,740.71,success,2.33
T2026040700258,20260407,286,1,4,626.81,success,3.09
T2026040700259,20260407,647,3,4,287.83,failed,3.86
T2026040700260,20260407,447,4,3,286.59,success,3.26
T2026040700261,20260407,529,3,3,878.87,success,4.72
T2026040700262,20260407,553,4,1,767.95,success,0.52
T2026040700263,20260407,923,4,2,958.03,success,1.56
T2026040700264,20260407,270,1,3,965.19,success,3.39
T2026040700265,20260407,312,1,1,854.44,success,4.49
T2026040700266,20260407,521,2,3,547.99,success,4.82
T2026040700267,20260407,846,3,2,660.56,success,4.05
T2026040700268,20260407,681,1,2,434.72,success,2.49
T2026040700269,20260407,777,1,4,300.08,success,4.25
T2026040700270,20260407,943,2,3,373.52,success,0.76
T2026040700271,20260407,307,1,2,844.62,success,2.6
T2026040700272,20260407,472,1,2,286.35,failed,3.94
T2026040700273,20260407,733,1,4,473.82,success,3.66
T2026040700274,20260407,499,4,1,31.64,success,4.93
T2026040700275,20260407,728,4,1,660.89,success,4.54
T2026040700276,20260407,385,1,2,629.89,success,3.98
T2026040700277,20260407,175,3,4,800.63,success,2.42
T2026040700278,20260407,111,4,3,608.53,success,2.16
T2026040700279,20260407,984,3,4,238.47,success,4.92
T2026040700280,20260407,546,4,2,877.2,success,0.83
T2026040700281,20260407,395,2,3,596.95,success,1.66
T2026040700282,20260407,387,1,3,470.93,success,4.2
T2026040700283,20260407,898,2,4,491.96,success,3.13
T2026040700284,20260407,812,4,3,97.82,success,2.9
T2026040700285,20260407,875,4,3,789.91,success,2.56
T2026040700286,20260407,948,2,4,420.06,failed,3.08
T2026040700287,20260407,892,2,3,908.66,success,1.49
T2026040700288,20260407,116,1,4,462.96,success,4.76
T2026040700289,20260407,63,2,2,507.17,failed,3.82
T2026040700290,20260407,161,4,2,511.05,success,1.2
T2026040700291,20260407,362,3,4,198.67,success,2.13
T2026040700292,20260407,530,3,4,924.79,success,4.57
T2026040700293,20260407,15,2,1,308.63,success,1.45
T2026040700294,20260407,873,1,4,45.15,success,2.19
T2026040700295,20260407,626,1,3,148.94,success,4.21
T2026040700296,20260407,383,1,4,509.37,success,4.27
T2026040700297,20260407,893,3,1,511.29,success,4.85
T2026040700298,20260407,339,3,2,223.82,success,3.66
T2026040700299,20260407,220,1,2,956.06,success,2.98
T2026040700300,20260407,197,2,2,741.98,success,4.54
T2026040700301,20260407,218,1,3,59.6,success,3.17
T2026040700302,20260407,53,2,1,329.13,success,2.18
