transaction_id,date_key,customer_key,channel_key,city_key,amount,status,processing_time
T2026073000000,20260730,891,1,3,735.14,success,3.86
T2026073000001,20260730,322,3,3,79.72,failed,2.29
T2026073000002,20260730,335,3,4,232.75,success,2.32
T2026073000003,20260730,606,3,4,31.93,success,1.18
T2026073000004,20260730,460,1,2,762.3,success,0.64
T2026073000005,20260730,77,4,2,266.06,success,1.23
T2026073000006,20260730,602,4,3,774.21,success,3.9
T2026073000007,20260730,796,4,3,340.13,success,3.94
T2026073000008,20260730,895,3,4,953.57,success,1.15
T2026073000009,20260730,424,4,2,655.64,success,1.22
T2026073000010,20260730,42,3,3,817.51,success,2.45
T2026073000011,20260730,202,1,1,340.66,success,0.66
T2026073000012,20260730,482,1,3,44.82,success,1.23
T2026073000013,20260730,231,2,2,59.73,success,2.6
T2026073000014,20260730,277,3,1,628.98,success,2.79
T2026073000015,20260730,554,1,3,74.14,failed,4.65
T2026073000016,20260730,669,4,1,299.9,failed,2.8
T2026073000017,20260730,744,4,3,860.49,success,4.86
T2026073000018,20260730,761,1,2,611.8,success,1.23
T2026073000019,20260730,144,3,1,853.01,success,4.22
T2026073000020,20260730,733,2,4,98.74,success,4.82
T2026073000021,20260730,893,2,1,795.04,success,3.74
T2026073000022,20260730,661,2,4,441.35,success,1.03
T2026073000023,20260730,130,4,2,628.74,success,1.78
T2026073000024,20260730,114,2,1,851.16,success,1.95
T2026073000025,20260730,596,2,3,800.97,success,4.5
T2026073000026,20260730,653,3,1,172.31,success,4.69
T2026073000027,20260730,266,1,3,457.18,success,0.88
T2026073000028,20260730,445,4,1,559.98,failed,2.07
T2026073000029,20260730,98,2,1,506.78,success,3.28
T2026073000030,20260730,764,4,1,429.26,success,1.51
T2026073000031,20260730,969,4,3,932.65,success,1.43
T2026073000032,20260730,991,1,4,368.64,success,4.68
T2026073000033,20260730,799,1,1,388.98,success,4.38
T2026073000034,20260730,870,4,4,573.05,success,3.95
T2026073000035,20260730,792,2,3,932.39,failed,1.09
T2026073000036,20260730,511,4,3,377.37,success,3.15
T2026073000037,20260730,235,2,3,327.68,success,3.03
T2026073000038,20260730,151,2,1,861.35,success,2.56
T2026073000039,20260730,814,1,2,498.41,success,2.48
T2026073000040,20260730,904,3,4,388.43,success,2.32
T2026073000041,20260730,19,2,4,774.39,success,4.64
T2026073000042,20260730,386,2,1,848.48,success,1.14
T2026073000043,20260730,912,3,2,492.18,failed,1.6
T2026073000044,20260730,995,1,1,786.48,success,4.93
T2026073000045,20260730,225,2,3,546.76,success,2.9
T2026073000046,20260730,422,3,2,393.44,success,3.83
T2026073000047,20260730,363,2,2,107.45,success,2.53
T2026073000048,20260730,721,2,2,721.56,success,4.25
